x
Mackenziaena severa
Mackenziaena leachii
Batara cinerea
Hypoedaleus guttatus
Cymbilaimus lineatus
Cymbilaimus sanctaemariae
Taraba major
Dichrozona cincta
Thamnomanes saturninus
Thamnomanes ardesiacus
Thamnomanes caesius
Thamnomanes schistogynus
Myrmotherula hauxwelli
Megastictus margaritatus
Formicivora littoralis
Formicivora iheringi
Formicivora serrana
Formicivora rufa
Formicivora grisea
Formicivora melanogaster
Formicivora erythronotos
Formicivora intermedia
Myrmotherula iheringi
Myrmotherula axillaris
Myrmotherula guttata
Myrmotherula longipennis
Myrmotherula sunensis
Myrmotherula behni
Myrmotherula grisea
Myrmotherula schisticolor
Myrmotherula snowi
Myrmotherula menetriesii
Myrmotherula assimilis
Myrmotherula urosticta
Myrmotherula sclateri
Myrmotherula luctuosa
Myrmotherula ambigua
Myrmotherula brachyura
Myrmotherula ignota
Myrmotherula longicauda
Myrmotherula klagesi
Myrmotherula pacifica
Myrmotherula surinamensis
Myrmotherula multostriata
Myrmochanes hemileucus
Myrmotherula cherriei
Epinecrophylla fjeldsaai
Myrmotherula gutturalis
