"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Early Campanian","Middle Campanian",83.5,70.6,77.05,-68.51667,-37.883331
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","Iguanodon bernissartensis","Barremian","Early Aptian",129.4,122.46,125.93,3.633333,50.466667
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Diplodocus","Diplodocus longus","Kimmeridgian","Tithonian",157.3,145,151.15,-106.048615,42.017776
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Stegosaurus","Stegosaurus stenops","Kimmeridgian","Tithonian",157.3,145,151.15,-106.048615,42.017776
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Brontosaurus","Brontosaurus excelsus","Kimmeridgian","Tithonian",157.3,145,151.15,-106.048615,42.017776
"Chordata","Saurischia","Avetheropoda","Allosauridae","Allosaurus","Allosaurus fragilis","Kimmeridgian","Tithonian",157.3,145,151.15,-106.048615,42.017776
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Camarasauridae","Camarasaurus","Camarasaurus lentus","Late Kimmeridgian","",155.7,150.8,153.25,-108.120003,43.380001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","Prosaurolophus blackfeetensis","Campanian","",83.6,72.1,77.85,-113.75,48.630001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Maiasaura","Maiasaura peeblesorum","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Orodromeus","Orodromeus makelai","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Late Campanian","",83.5,70.6,77.05,-111.524582,50.727234
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Centrosaurus","Centrosaurus apertus","Late Campanian","",83.5,70.6,77.05,-111.524582,50.727234
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Gorgosaurus","Gorgosaurus libratus","Late Campanian","",83.5,70.6,77.05,-111.484657,50.750553
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Coelophysidae","Coelophysis","Coelophysis rhodesiensis","Hettangian","Sinemurian",201.3,190.8,196.05,30.1,-16.216667
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Kotasaurus","Kotasaurus yamanpalliensis","Sinemurian","Pliensbachian",199.3,182.7,191,79.845581,19.106924
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Plateosauridae","Plateosaurus","Plateosaurus erlenbergiensis","Norian","",228,208.5,218.25,8.016667,47.5
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Plateosauridae","Plateosaurus","Plateosaurus erlenbergiensis","Norian","",228,208.5,218.25,8.65,48.066669
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Velociraptor","Velociraptor mongoliensis","Late Campanian","",83.5,70.6,77.05,103.333336,44.25
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Protoceratopsidae","Protoceratops","Protoceratops andrewsi","Late Campanian","",83.5,70.6,77.05,103.333336,44.25
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hypsilophodontidae","Hypsilophodon","Hypsilophodon foxii","Barremian","",129.4,125,127.2,1.25,50.07
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","Prosaurolophus blackfeetensis","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","Hypacrosaurus stebingeri","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Saurischia","Avetheropoda","Troodontidae","Troodon","Troodon formosus","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Daspletosaurus","Daspletosaurus horneri","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Maiasaura","Maiasaura peeblesorum","Campanian","",83.6,72.1,77.85,-112.701118,48.479202
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Pachyrhinosaurus","Pachyrhinosaurus lakustai","Late Campanian","",83.5,70.6,77.05,-119.108101,55.0639
"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris canutus","Piacenzian","",3.6,2.588,3.094,-82.514702,27.336
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Convolosaurus","Convolosaurus marri","Late Aptian","",122.46,112.03,117.245,-98.476303,31.9722
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","Iguanodon bernissartensis","Aptian","",125,113,119,8.632222,51.434166
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontidae","Mantellisaurus","Mantellisaurus atherfieldensis","Aptian","",125,113,119,8.632222,51.434166
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","Iguanodon bernissartensis","Aptian","",125,113,119,8.632222,51.434166
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Pleistocene","Holocene",2.588,0,1.294,36.25,15.25
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Pleistocene","",2.588,0.0117,1.29985,18.6833,-34.083302
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Pleistocene","Holocene",2.588,0,1.294,21.866699,-33.511101
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Styracosaurus","Styracosaurus albertensis","Late Campanian","",83.5,70.6,77.05,-111.494217,50.736092
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Centrosaurus","Centrosaurus apertus","Late Campanian","",83.5,70.6,77.05,-111.484657,50.750553
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Diplodocidae","Diplodocus","Diplodocus longus","Early Tithonian","",150.8,145,147.9,-109.300552,40.441387
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Galliformes","Phasianidae","Pternistis","Pternistis clappertoni","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Struthioniformes","Struthionidae","Struthio","Struthio camelus","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Holocene","",0.0117,0,0.00585,33.75,16.25
"Chordata","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus rufescens","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Suliformes","Phalacrocoracidae","Microcarbo","Microcarbo africanus","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Suliformes","Anhingidae","Anhinga","Anhinga melanogaster","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Ciconiiformes","Ciconiidae","Mycteria","Mycteria ibis","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Ciconiiformes","Ciconiidae","Anastomus","Anastomus lamelligerus","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Phoenicopteriformes","Phoenicopteridae","Phoenicoparrus","Phoenicoparrus minor","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Anseriformes","Anatidae","Plectropterus","Plectropterus gambensis","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus vocifer","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus albicollis","Late Pleistocene","",0.126,0.0117,0.06885,29.6,-0.135
"Chordata","Aves","Charadriiformes","Laridae","Larus","Larus fuscus","Holocene","",0.0117,0,0.00585,29.6,-0.135
"Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus cirrocephalus","Holocene","",0.0117,0,0.00585,29.6,-0.135
"Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","Hydroprogne caspia","Holocene","",0.0117,0,0.00585,29.6,-0.135
"Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo lacteus","Holocene","",0.0117,0,0.00585,29.6,-0.135
"Chordata","Aves","Sphenisciformes","Spheniscidae","Inguza","Inguza predemersus","Late Miocene","",11.608,5.333,8.4705,18.15,-32.976002
"Chordata","Aves","Sphenisciformes","Spheniscidae","Dege","Dege hendeyi","Zanclean","",5.333,3.6,4.4665,18.15,-32.976002
"Chordata","Aves","Sphenisciformes","Spheniscidae","Dege","Dege hendeyi","Zanclean","",5.333,3.6,4.4665,18.15,-32.976002
"Chordata","Aves","Coliiformes","Coliidae","Colius","Colius striatus","Calabrian","",1.806,0.781,1.2935,35.344398,-2.9861
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","Hypacrosaurus stebingeri","Campanian","",83.6,72.1,77.85,-113.75,48.633301
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Prosaurolophus","Prosaurolophus blackfeetensis","Late Campanian","",83.5,70.6,77.05,-112.640831,48.910831
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Einiosaurus","Einiosaurus procurvicornis","Campanian","",83.6,72.1,77.85,-112.650002,48.966599
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Einiosaurus","Einiosaurus procurvicornis","Campanian","",83.6,72.1,77.85,-112.650002,48.966599
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Agujaceratops","Agujaceratops mariscalensis","Middle Campanian","Late Campanian",83.5,70.6,77.05,-103.196945,29.138056
"Chordata","Aves","Hesperornithiformes","NO_FAMILY_SPECIFIED","Potamornis","Potamornis skutchi","Late Maastrichtian","",70.6,66,68.3,-104.637001,43.116329
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Dromaeosaurus","Dromaeosaurus albertensis","Middle Campanian","Late Campanian",83.5,70.6,77.05,-109.297203,46.465099
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Saurornitholestes","Saurornitholestes langstoni","Middle Campanian","Late Campanian",83.5,70.6,77.05,-109.297203,46.465099
"Chordata","Saurischia","Avetheropoda","Troodontidae","Troodon","Troodon formosus","Middle Campanian","Late Campanian",83.5,70.6,77.05,-109.297203,46.465099
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Richardoestesia","Richardoestesia gilmorei","Middle Campanian","Late Campanian",83.5,70.6,77.05,-109.297203,46.465099
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Dromaeosaurus","Dromaeosaurus albertensis","Middle Campanian","",83.5,70.6,77.05,-109.410004,46.459999
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Saurornitholestes","Saurornitholestes langstoni","Middle Campanian","",83.5,70.6,77.05,-109.410004,46.459999
"Chordata","Saurischia","Avetheropoda","Troodontidae","Troodon","Troodon formosus","Middle Campanian","",83.5,70.6,77.05,-109.410004,46.459999
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Richardoestesia","Richardoestesia gilmorei","Middle Campanian","",83.5,70.6,77.05,-109.410004,46.459999
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Avaceratops","Avaceratops lammersi","Middle Campanian","",83.5,70.6,77.05,-109.410004,46.459999
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Latirhinus","Latirhinus uitstlani","Late Campanian","",83.5,70.6,77.05,-101.702103,25.4737
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Edmontosaurus","Edmontosaurus annectens","Lancian","",70.6,66,68.3,-106.427223,47.675835
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Elongatoolithidae","Macroolithus","Macroolithus yaotunensis","Late Campanian","",83.5,70.6,77.05,103.73333,44.200001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ovaloolithidae","Ovaloolithus","Ovaloolithus chinkangkouensis","Campanian","",83.6,72.1,77.85,120.663673,36.890354
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Elongatoolithidae","Elongatoolithus","Elongatoolithus andrewsi","Campanian","Maastrichtian",83.6,66,74.8,90.068756,44.685757
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Anatotitan","Anatotitan copei","Maastrichtian","",72.1,66,69.05,-102.497498,45.135834
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Eubrontes","Eubrontes veillonensis","Rhaetian","",208.5,201.3,204.9,-1.6702,46.437599
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator variabilis","Rhaetian","",208.5,201.3,204.9,-1.6702,46.437599
"Chordata","Aves","NO_ORDER_SPECIFIED","Avipedidae","Aquatilavipes","Aquatilavipes izumiensis","Hauterivian","",132.9,129.4,131.15,144.483337,43.816666
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Coelurosaurichnus","Coelurosaurichnus perriauxi","Anisian","Ladinian",247.2,237,242.1,4.432778,46.841946
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Anchisauripus","Anchisauripus bibractensis","Anisian","Ladinian",247.2,237,242.1,4.432778,46.841946
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","Triceratops prorsus","Maastrichtian","",72.1,66,69.05,-104.021111,46.466389
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Emausaurus","Emausaurus ernsti","Toarcian","",182.7,174.1,178.4,13.05,54.133331
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Mamenchisaurus","Mamenchisaurus constructus","Kimmeridgian","Tithonian",157.3,145,151.15,104.516701,28.700001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Eoraptor","Eoraptor lunensis","Carnian","",237,228,232.5,-68.904999,-31.10111
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Herrerasauridae","Herrerasaurus","Herrerasaurus ischigualastensis","Carnian","",237,228,232.5,-68.904999,-31.10111
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Herrerasauridae","Herrerasaurus","Herrerasaurus ischigualastensis","Carnian","",237,228,232.5,-68.283333,-30.133333
"Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo","Late Pleistocene","",0.126,0.0117,0.06885,-81.099998,32
"Chordata","Aves","Anseriformes","Anatidae","Cygnus","Cygnus columbianus","Late Pleistocene","",0.126,0.0117,0.06885,-81.099998,32
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca americana","Late Pleistocene","",0.126,0.0117,0.06885,-81.099998,32
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Protohadros","Protohadros byrdi","Middle Cenomanian","",99.6,93.5,96.55,-97.096664,33.014442
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Vagaceratops","Vagaceratops irvinensis","Late Campanian","",83.5,70.6,77.05,-110.26667,49.950001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Vagaceratops","Vagaceratops irvinensis","Late Campanian","",83.5,70.6,77.05,-111.300003,50.733334
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","Iguanodon mantelli","Late Barremian","Early Aptian",130,122.46,126.23,-1.371491,50.617344
"Chordata","Aves","Confuciusornithiformes","Confuciusornithidae","Confuciusornis","Confuciusornis dui","Late Barremian","Early Aptian",130,122.46,126.23,120.73333,41.799999
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontidae","Mantellisaurus","Mantellisaurus atherfieldensis","Late Hauterivian","Early Aptian",136.4,122.46,129.43,-1.352,50.618999
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Haestasaurus","Haestasaurus becklesii","Late Berriasian","Valanginian",145,132.9,138.95,0.6,50.849998
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Wannanosaurus","Wannanosaurus yansiensis","Early Maastrichtian","",70.6,66,68.3,118.337502,29.821943
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Menefeeceratops","Menefeeceratops sealeyi","Early Campanian","Middle Campanian",83.5,70.6,77.05,-107.199997,35.700001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Agujaceratops","Agujaceratops mariscalensis","Middle Campanian","Late Campanian",83.5,70.6,77.05,-103.550003,29.200001
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Vorona","Vorona berivotrensis","Maastrichtian","",72.1,66,69.05,46.583332,-15.9
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tenontosaurus","Tenontosaurus tilletti","Middle Albian","Early Cenomanian",109,93.5,101.25,-108.141403,45.438999
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tenontosaurus","Tenontosaurus tilletti","Aptian","Early Albian",125,109,117,-108.161667,45.441387
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Dilophosaurus","Dilophosaurus sinensis","Hettangian","Sinemurian",201.3,190.8,196.05,102.591942,24.671667
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Cenomanian","",99.6,93.5,96.55,29.116669,28.33333
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Spinosauridae","Spinosaurus","Spinosaurus aegyptiacus","Early Cenomanian","",99.6,93.5,96.55,28.914782,28.43112
"Chordata","Saurischia","Avetheropoda","Allosauridae","Acrocanthosaurus","Acrocanthosaurus atokensis","Aptian","",125,113,119,-94.76667,34.166668
"Chordata","Saurischia","Avetheropoda","Allosauridae","Acrocanthosaurus","Acrocanthosaurus atokensis","Aptian","",125,113,119,-95.806389,34.18
"Chordata","Saurischia","Avetheropoda","Allosauridae","Acrocanthosaurus","Acrocanthosaurus atokensis","Aptian","",125,113,119,-95.792221,34.18
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Albian","Early Cenomanian",112.03,93.5,102.765,8.175278,28.15
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Aptian","",125,113,119,9.509186,16.632231
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Albian","",113,100.5,106.75,10.222018,16.129169
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Albian","",113,100.5,106.75,9.228752,16.449305
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Early Albian","Early Cenomanian",112.03,93.5,102.765,10.283333,32.950001
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Bahariasaurus","Bahariasaurus ingens","Early Albian","Early Cenomanian",112.03,93.5,102.765,5.852992,16.79096
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Aegyptosaurus","Aegyptosaurus baharijensis","Early Albian","Early Cenomanian",112.03,93.5,102.765,5.852992,16.79096
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Bahariasaurus","Bahariasaurus ingens","Late Albian","Early Cenomanian",105.3,93.5,99.4,5.797784,17.708801
"Chordata","Saurischia","Avetheropoda","Carcharodontosauridae","Carcharodontosaurus","Carcharodontosaurus saharicus","Late Albian","Early Cenomanian",105.3,93.5,99.4,5.797784,17.708801
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Spinostropheus","Spinostropheus gautieri","Late Albian","Early Cenomanian",105.3,93.5,99.4,5.797784,17.708801
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Aegyptosaurus","Aegyptosaurus baharijensis","Late Albian","Early Cenomanian",105.3,93.5,99.4,5.797784,17.708801
